,time,A_mean,A_std,R_mean,R_std
299,0.0299,30.88671875,91.31485956349964,671.9716796875,394.9447616927888
300,0.03,28.3271484375,87.48535084898795,692.21484375,393.1414082690505
301,0.0301,25.9306640625,83.18615004485353,711.412109375,391.12905232377557
302,0.0302,23.8818359375,79.62646606434829,730.96484375,388.95698402229704
303,0.0303,21.798828125,75.84481866722649,750.203125,386.56969207743714
304,0.0304,19.921875,72.66657978866088,769.0107421875,383.4913986857069
305,0.0305,18.2626953125,69.40709899548214,787.57421875,380.45675892909804
306,0.0306,16.80078125,66.88137000202669,806.224609375,376.903676771499
307,0.0307,15.16796875,64.28558524702328,824.4111328125,372.86528392187535
308,0.0308,13.7412109375,61.544811741491564,842.5771484375,368.1897752006968
309,0.0309,12.759765625,59.943610699382546,860.025390625,363.4566499633544
310,0.031,11.689453125,57.84959808102912,877.212890625,358.3748884811608
311,0.0311,10.78515625,55.82761078076653,893.92578125,352.6830388103342
312,0.0312,9.8720703125,53.41858022089473,911.0244140625,346.77106630152804
313,0.0313,9.1806640625,51.391255775988554,927.677734375,340.8471873644491
314,0.0314,8.3603515625,48.67517598186503,943.5576171875,334.8387198772246
315,0.0315,7.7646484375,46.858809999386345,959.52734375,328.5825436783606
316,0.0316,7.208984375,44.54803197480995,974.73828125,322.4251182085291
317,0.0317,6.673828125,42.807065159385466,989.3984375,316.5597444186682
318,0.0318,6.255859375,41.47310620702516,1004.0224609375,310.7996347886355
319,0.0319,5.7607421875,40.28821363869832,1018.0009765625,304.75154856523136
320,0.032,5.4111328125,38.6284139299409,1031.8662109375,298.44183930475225
321,0.0321,5.1630859375,37.81104645815092,1045.4794921875,292.6491658639672
322,0.0322,4.775390625,36.46705204016695,1058.4345703125,286.5669066731296
323,0.0323,4.5361328125,35.49238436735542,1070.90625,280.8011597200014
324,0.0324,4.2041015625,33.93568672652173,1082.9716796875,275.11730045827295
325,0.0325,3.9580078125,32.59348828116208,1094.544921875,269.57431403144966
326,0.0326,3.5849609375,30.920460637254063,1105.55078125,263.77241693707845
327,0.0327,3.279296875,29.408674036685863,1116.501953125,257.8604918008247
328,0.0328,2.9912109375,27.650714186312356,1126.892578125,252.57292663391317
329,0.0329,2.6708984375,25.75954857692649,1137.0673828125,246.6310726027892
330,0.033,2.34765625,23.5708668031618,1147.2802734375,240.77321795495163
331,0.0331,2.1103515625,21.816584808381613,1156.8251953125,235.04154020233355
332,0.0332,1.984375,20.389552985971566,1166.017578125,229.1099606733834
333,0.0333,1.6884765625,18.762955746145273,1175.115234375,223.51692692071862
334,0.0334,1.5390625,17.517828859678623,1183.818359375,217.92868387607157
335,0.0335,1.4365234375,16.87965204038098,1191.9892578125,212.8050495918845
336,0.0336,1.375,15.976399994796822,1199.92578125,207.09790177173483
337,0.0337,1.31640625,15.620670954551896,1207.060546875,201.99762453742426
338,0.0338,1.2353515625,15.056760651714177,1214.0673828125,196.7386344221123
339,0.0339,1.1650390625,14.901209657787344,1221.1240234375,191.96696840594007
340,0.034,1.099609375,13.743134421877022,1227.62109375,187.05495239218558
341,0.0341,1.0078125,13.08614728379357,1233.69140625,182.4127115785249
342,0.0342,0.974609375,12.33641106523409,1239.6943359375,177.56413439985434
343,0.0343,0.9521484375,11.501823361482575,1245.017578125,173.2459297743416
344,0.0344,0.8994140625,11.091666384946564,1250.0078125,168.92832220359614
345,0.0345,0.9404296875,11.19983618661349,1255.2177734375,164.99442342696767
346,0.0346,0.884765625,10.945006152182367,1259.744140625,160.75046679747103
347,0.0347,0.900390625,10.89404403106047,1263.99609375,157.1930156479591
348,0.0348,0.8896484375,10.978897837476463,1268.1484375,153.83179245205687
349,0.0349,0.900390625,11.246888995016656,1271.650390625,150.85190746610405
350,0.035,0.9228515625,10.904674725253168,1274.9697265625,147.85363050097916
351,0.0351,0.818359375,9.861514938162946,1278.38671875,144.43625151629084
352,0.0352,0.81640625,9.034499120848587,1281.650390625,142.00374081178055
353,0.0353,0.845703125,8.841142885440334,1284.8193359375,139.21000955976882
354,0.0354,0.7509765625,8.032406201601388,1287.2568359375,137.29960764752624
355,0.0355,0.728515625,7.296575030700448,1289.3486328125,135.1089004960124
356,0.0356,0.7060546875,6.771693893165476,1291.2060546875,133.15927124146154
357,0.0357,0.6875,6.076572321860055,1293.1845703125,131.05794841156495
358,0.0358,0.66015625,5.580805532886308,1294.708984375,129.6260629836342
359,0.0359,0.6591796875,4.914324993096083,1296.09765625,128.4242124084177
360,0.036,0.5322265625,3.6931333767219368,1297.126953125,127.34063697851364
361,0.0361,0.50390625,3.0128406160486834,1298.4765625,125.77487466994538
362,0.0362,0.509765625,2.227944435214383,1299.5087890625,124.4988935984256
363,0.0363,0.4541015625,1.4610762023417412,1300.259765625,123.15132630792701
364,0.0364,0.4833984375,1.3018213323892922,1300.857421875,122.20684668195547
365,0.0365,0.4638671875,0.9860528290903521,1301.365234375,120.68549483302714
366,0.0366,0.46875,0.9621375680755057,1301.595703125,119.46827708153594
367,0.0367,0.4599609375,0.8998524905930364,1301.6083984375,118.42268170540864
368,0.0368,0.4736328125,0.7589724531823525,1301.2490234375,118.26971634994736
369,0.0369,0.4365234375,0.7264544674594471,1300.921875,117.65284250273602
370,0.037,0.4501953125,0.7616542941968646,1300.7900390625,117.07171632317014
371,0.0371,0.4404296875,0.7348111459900843,1300.5771484375,116.52210806080517
372,0.0372,0.42578125,0.7308047860996254,1300.0263671875,116.29975380531495
373,0.0373,0.431640625,0.7027489966184863,1299.3740234375,115.94697337331196
